day,time,,wea,tem,hum,win,dir,winclass,rain,tembody
2018/11/3,21:00,,局部多云,20℃,40%,轻风,东南风,2级,-,20℃
2018/11/3,22:00,,局部多云,19℃,41%,软风,东风,1级,-,19℃
2018/11/3,23:00,,局部多云,18℃,43%,软风,北风,1级,-,18℃
2018/11/4,0:00,,局部多云,15℃,43%,轻风,北风,2级,-,15℃
2018/11/4,1:00,,局部多云,14℃,45%,微风,北风,3级,-,15℃
2018/11/4,2:00,,局部多云,14℃,46%,微风,北风,3级,-,14℃
2018/11/4,3:00,,局部多云,13℃,47%,微风,北风,3级,-,13℃
2018/11/4,4:00,,局部多云,13℃,49%,微风,北风,3级,-,13℃
2018/11/4,5:00,,局部多云,12℃,50%,微风,东北风,3级,-,12℃
2018/11/4,6:00,,局部多云,13℃,50%,和风,东北风,4级,-,13℃
2018/11/4,7:00,,局部多云,13℃,50%,和风,东北风,4级,-,13℃
2018/11/4,8:00,,局部多云,13℃,50%,和风,东北风,4级,-,13℃
2018/11/4,9:00,,阴天,14℃,49%,和风,东北风,4级,-,13℃
2018/11/4,10:00,,局部多云,14℃,49%,和风,东北风,4级,-,14℃
2018/11/4,11:00,,阴天,15℃,48%,和风,东风,4级,-,15℃
2018/11/4,12:00,,细雨,15℃,52%,和风,东风,4级,0.2mm,15℃
2018/11/4,13:00,,阴天,14℃,55%,和风,东风,4级,0.5mm,14℃
2018/11/4,14:00,,细雨,14℃,58%,和风,东风,4级,0.7mm,14℃
2018/11/4,15:00,,小雨,14℃,61%,清风,东风,5级,0.9mm,13℃
2018/11/4,16:00,,细雨,13℃,63%,清风,东北风,5级,1.1mm,13℃
2018/11/4,17:00,,小雨,13℃,66%,清风,东北风,5级,1.3mm,12℃
2018/11/4,18:00,,中雨,13℃,67%,清风,东北风,5级,1.8mm,12℃
2018/11/4,19:00,,小雨,12℃,68%,清风,东北风,5级,2.3mm,11℃
2018/11/4,20:00,,中雨,12℃,69%,清风,东北风,5级,2.8mm,11℃
2018/11/4,21:00,,小雨,12℃,69%,清风,东风,5级,2.2mm,11℃
2018/11/4,22:00,,中雨,11℃,69%,清风,东风,5级,1.5mm,11℃
2018/11/4,23:00,,小雨,11℃,69%,和风,东风,4级,0.9mm,11℃
2018/11/5,0:00,,局部多云,10℃,52%,微风,东风,3级,-,9℃
2018/11/5,1:00,,局部多云,9℃,54%,微风,东风,3级,-,9℃
2018/11/5,2:00,,局部多云,9℃,56%,轻风,东风,2级,-,9℃
2018/11/5,3:00,,阴天,8℃,57%,轻风,东风,2级,-,8℃
2018/11/5,4:00,,局部多云,8℃,58%,轻风,东风,2级,-,8℃
2018/11/5,5:00,,阴天,7℃,59%,轻风,东风,2级,-,7℃
2018/11/5,6:00,,阴天,7℃,58%,轻风,东风,2级,-,7℃
2018/11/5,7:00,,阴天,7℃,57%,轻风,东风,2级,-,7℃
2018/11/5,8:00,,阴天,7℃,56%,轻风,东风,2级,-,7℃
2018/11/5,9:00,,阴天,8℃,51%,微风,东风,3级,-,8℃
2018/11/5,10:00,,阴天,9℃,46%,微风,东南风,3级,-,9℃
2018/11/5,11:00,,阴天,10℃,41%,微风,东南风,3级,-,10℃
2018/11/5,12:00,,局部多云,11℃,39%,微风,东南风,3级,-,11℃
2018/11/5,13:00,,阴天,12℃,36%,和风,东南风,4级,-,11℃
2018/11/5,14:00,,局部多云,12℃,33%,和风,东南风,4级,-,12℃
2018/11/5,15:00,,局部多云,12℃,35%,清风,东南风,5级,-,11℃
2018/11/5,16:00,,局部多云,12℃,38%,清风,南风,5级,-,11℃
2018/11/5,17:00,,局部多云,12℃,40%,清风,南风,5级,-,11℃
2018/11/5,18:00,,阴天,11℃,43%,清风,南风,5级,-,10℃
2018/11/5,19:00,,局部多云,11℃,46%,和风,南风,4级,-,10℃
2018/11/5,20:00,,阴天,10℃,49%,微风,南风,3级,-,10℃
2018/11/5,21:00,,局部多云,9℃,50%,轻风,南风,2级,-,9℃
2018/11/5,22:00,,阴天,7℃,50%,轻风,东南风,2级,-,7℃
2018/11/5,23:00,,局部多云,6℃,51%,软风,东南风,1级,-,6℃
2018/11/6,0:00,,局部多云,7℃,38%,微风,北风,3级,-,7℃
2018/11/6,1:00,,局部多云,8℃,35%,微风,北风,3级,-,7℃
2018/11/6,2:00,,局部多云,9℃,33%,和风,北风,4级,-,8℃
2018/11/6,3:00,,局部多云,9℃,31%,和风,北风,4级,-,8℃
2018/11/6,4:00,,局部多云,9℃,30%,和风,北风,4级,-,8℃
2018/11/6,5:00,,局部多云,9℃,28%,和风,北风,4级,-,8℃
2018/11/6,6:00,,局部多云,9℃,28%,和风,西南风,4级,-,7℃
2018/11/6,7:00,,局部多云,8℃,28%,清风,东南风,5级,-,7℃
2018/11/6,8:00,,局部多云,8℃,28%,清风,北风,5级,-,7℃
2018/11/6,9:00,,局部多云,9℃,24%,清风,北风,5级,-,8℃
2018/11/6,10:00,,局部多云,10℃,21%,清风,北风,5级,-,9℃
2018/11/6,11:00,,局部多云,11℃,18%,清风,北风,5级,-,10℃
2018/11/6,12:00,,局部多云,12℃,16%,清风,东北风,5级,-,11℃
2018/11/6,13:00,,局部多云,13℃,15%,和风,东北风,4级,-,12℃
2018/11/6,14:00,,局部多云,14℃,13%,和风,东北风,4级,-,14℃
2018/11/6,15:00,,局部多云,13℃,14%,和风,东北风,4级,-,13℃
2018/11/6,16:00,,局部多云,13℃,14%,和风,东风,4级,-,12℃
2018/11/6,17:00,,局部多云,12℃,15%,清风,东风,5级,-,12℃
2018/11/6,18:00,,局部多云,12℃,16%,和风,东风,4级,-,12℃
2018/11/6,19:00,,局部多云,12℃,17%,微风,东风,3级,-,11℃
2018/11/6,20:00,,局部多云,11℃,18%,轻风,东南风,2级,-,11℃
2018/11/6,21:00,,局部多云,11℃,18%,轻风,东风,2级,-,11℃
2018/11/6,22:00,,局部多云,10℃,19%,轻风,东北风,2级,-,10℃
2018/11/6,23:00,,局部多云,10℃,20%,软风,北风,1级,-,10℃
2018/11/7,0:00,,局部多云,9℃,20%,软风,西南风,1级,-,9℃
2018/11/7,1:00,,局部多云,9℃,21%,软风,西风,1级,-,9℃
2018/11/7,2:00,,局部多云,9℃,21%,软风,西北风,1级,-,9℃
2018/11/7,3:00,,局部多云,9℃,22%,软风,西北风,1级,-,9℃
2018/11/7,4:00,,局部多云,9℃,22%,轻风,北风,2级,-,9℃
2018/11/7,5:00,,局部多云,8℃,22%,轻风,北风,2级,-,8℃
2018/11/7,6:00,,阴天,8℃,21%,轻风,西风,2级,-,8℃
2018/11/7,7:00,,局部多云,8℃,21%,轻风,东南风,2级,-,8℃
2018/11/7,8:00,,阴天,7℃,21%,轻风,东北风,2级,-,7℃
2018/11/7,9:00,,局部多云,8℃,19%,轻风,东北风,2级,-,9℃
2018/11/7,10:00,,阴天,10℃,18%,微风,东风,3级,-,10℃
2018/11/7,11:00,,局部多云,11℃,16%,微风,东南风,3级,-,11℃
2018/11/7,12:00,,局部多云,12℃,16%,微风,南风,3级,-,12℃
2018/11/7,13:00,,局部多云,13℃,15%,微风,南风,3级,-,13℃
2018/11/7,14:00,,局部多云,13℃,15%,和风,南风,4级,-,13℃
2018/11/7,15:00,,局部多云,13℃,16%,和风,南风,4级,-,13℃
2018/11/7,16:00,,局部多云,13℃,18%,和风,南风,4级,-,12℃
2018/11/7,17:00,,局部多云,12℃,19%,和风,南风,4级,-,12℃
2018/11/7,18:00,,局部多云,12℃,20%,微风,南风,3级,-,12℃
2018/11/7,19:00,,局部多云,11℃,22%,微风,南风,3级,-,11℃
2018/11/7,20:00,,局部多云,11℃,23%,轻风,南风,2级,-,11℃
2018/11/7,21:00,,局部多云,10℃,24%,轻风,南风,2级,-,10℃
2018/11/7,22:00,,局部多云,10℃,25%,软风,南风,1级,-,10℃
2018/11/7,23:00,,局部多云,10℃,26%,软风,南风,1级,-,10℃
2018/11/8,0:00,,多云,9℃,24%,软风,东南风,1级,-,9℃
2018/11/8,1:00,,阴天,9℃,24%,软风,东南风,1级,-,9℃
2018/11/8,2:00,,多云,9℃,25%,软风,东南风,1级,-,9℃
2018/11/8,3:00,,多云,8℃,25%,软风,东风,1级,-,8℃
2018/11/8,4:00,,多云,8℃,26%,软风,东风,1级,-,8℃
2018/11/8,5:00,,多云,8℃,26%,软风,东北风,1级,-,8℃
2018/11/8,6:00,,多云,8℃,26%,软风,东北风,1级,-,8℃
2018/11/8,7:00,,多云,8℃,26%,轻风,东北风,2级,-,8℃
2018/11/8,8:00,,多云,8℃,26%,轻风,东北风,2级,-,8℃
2018/11/8,9:00,,局部多云,10℃,24%,轻风,东风,2级,-,10℃
2018/11/8,10:00,,多云,11℃,23%,微风,东南风,3级,-,11℃
2018/11/8,11:00,,局部多云,12℃,21%,微风,南风,3级,-,12℃
2018/11/8,12:00,,局部多云,13℃,20%,和风,南风,4级,-,13℃
2018/11/8,13:00,,局部多云,14℃,19%,和风,南风,4级,-,14℃
2018/11/8,14:00,,局部多云,15℃,18%,清风,南风,5级,-,15℃
2018/11/8,15:00,,局部多云,14℃,19%,清风,南风,5级,-,14℃
2018/11/8,16:00,,局部多云,14℃,20%,清风,南风,5级,-,14℃
2018/11/8,17:00,,局部多云,14℃,21%,清风,南风,5级,-,14℃
2018/11/8,18:00,,局部多云,14℃,23%,和风,南风,4级,-,13℃
2018/11/8,19:00,,局部多云,13℃,25%,和风,西南风,4级,-,13℃
2018/11/8,20:00,,局部多云,13℃,27%,微风,西南风,3级,-,13℃
2018/11/8,21:00,,局部多云,12℃,28%,微风,西南风,3级,-,13℃
2018/11/8,22:00,,局部多云,12℃,29%,轻风,西南风,2级,-,12℃
2018/11/8,23:00,,局部多云,12℃,30%,轻风,西南风,2级,-,12℃
2018/11/9,0:00,,局部多云,8℃,34%,微风,西风,3级,-,9℃
2018/11/9,1:00,,局部多云,10℃,33%,微风,西北风,3级,-,10℃
2018/11/9,2:00,,局部多云,12℃,33%,轻风,西北风,2级,-,12℃
2018/11/9,3:00,,局部多云,11℃,32%,微风,西北风,3级,-,11℃
2018/11/9,4:00,,局部多云,11℃,31%,微风,西北风,3级,-,11℃
2018/11/9,5:00,,局部多云,10℃,31%,和风,西北风,4级,-,10℃
2018/11/9,6:00,,晴朗,10℃,30%,清风,西北风,5级,-,9℃
2018/11/9,7:00,,局部多云,11℃,29%,强风,西北风,6级,-,9℃
2018/11/9,8:00,,晴朗,11℃,28%,劲风,西北风,7级,-,9℃
2018/11/9,9:00,,晴朗,12℃,24%,劲风,西北风,7级,-,10℃
2018/11/9,10:00,,晴朗,13℃,20%,大风,西北风,8级,-,11℃
2018/11/9,11:00,,晴朗,14℃,16%,烈风,西北风,9级,-,12℃
2018/11/9,12:00,,晴朗,14℃,15%,大风,西北风,8级,-,13℃
2018/11/9,13:00,,晴朗,15℃,14%,大风,西北风,8级,-,14℃
2018/11/9,14:00,,晴朗,15℃,13%,大风,西北风,8级,-,15℃
2018/11/9,15:00,,局部多云,15℃,14%,劲风,西北风,7级,-,15℃
2018/11/9,16:00,,晴朗,15℃,15%,劲风,西北风,7级,-,15℃
2018/11/9,17:00,,局部多云,15℃,15%,劲风,西北风,7级,-,14℃
2018/11/9,18:00,,局部多云,14℃,17%,强风,西北风,6级,-,13℃
2018/11/9,19:00,,局部多云,13℃,18%,强风,北风,6级,-,12℃
2018/11/9,20:00,,局部多云,12℃,19%,强风,北风,6级,-,11℃
2018/11/9,21:00,,局部多云,11℃,21%,强风,西南风,6级,-,10℃
2018/11/9,22:00,,局部多云,11℃,23%,清风,东南风,5级,-,10℃
2018/11/9,23:00,,局部多云,10℃,25%,清风,北风,5级,-,9℃
2018/11/10,0:00,,局部多云,11℃,28%,和风,东南风,4级,-,11℃
2018/11/10,1:00,,局部多云,12℃,30%,和风,西南风,4级,-,12℃
2018/11/10,2:00,,局部多云,12℃,31%,微风,北风,3级,-,12℃
2018/11/10,3:00,,局部多云,11℃,32%,微风,西南风,3级,-,11℃
2018/11/10,4:00,,局部多云,10℃,32%,微风,东南风,3级,-,10℃
2018/11/10,5:00,,局部多云,9℃,32%,微风,北风,3级,-,9℃
2018/11/10,6:00,,局部多云,9℃,33%,轻风,东北风,2级,-,9℃
2018/11/10,7:00,,局部多云,9℃,33%,轻风,东北风,2级,-,9℃
2018/11/10,8:00,,局部多云,8℃,34%,软风,东风,1级,-,8℃
2018/11/10,9:00,,局部多云,9℃,31%,轻风,东风,2级,-,9℃
2018/11/10,10:00,,局部多云,10℃,29%,轻风,东风,2级,-,10℃
2018/11/10,11:00,,局部多云,10℃,26%,微风,东风,3级,-,10℃
2018/11/10,12:00,,多云,11℃,25%,微风,东南风,3级,-,11℃
2018/11/10,13:00,,局部多云,11℃,24%,微风,东南风,3级,-,11℃
2018/11/10,14:00,,多云,12℃,23%,和风,东南风,4级,-,11℃
2018/11/10,15:00,,多云,12℃,23%,微风,东南风,3级,-,12℃
2018/11/10,16:00,,多云,11℃,23%,微风,东南风,3级,-,12℃
2018/11/10,17:00,,多云,11℃,23%,微风,南风,3级,-,12℃
2018/11/10,18:00,,多云,11℃,24%,轻风,东南风,2级,-,11℃
2018/11/10,19:00,,多云,11℃,25%,轻风,东风,2级,-,11℃
2018/11/10,20:00,,多云,11℃,26%,软风,东风,1级,-,11℃
2018/11/10,21:00,,多云,10℃,26%,软风,东风,1级,-,10℃
2018/11/10,22:00,,多云,10℃,27%,软风,东风,1级,-,10℃
2018/11/10,23:00,,多云,10℃,27%,软风,东北风,1级,-,10℃
2018/11/11,0:00,,零星细雨,9℃,39%,轻风,东风,2级,0.2mm,9℃
2018/11/11,1:00,,细雨,9℃,41%,轻风,东风,2级,0.3mm,9℃
2018/11/11,2:00,,零星细雨,9℃,43%,软风,东风,1级,0.3mm,9℃
2018/11/11,3:00,,局部多云,9℃,44%,软风,东南风,1级,0.2mm,9℃
2018/11/11,4:00,,零星细雨,8℃,45%,软风,东南风,1级,0.1mm,8℃
2018/11/11,5:00,,局部多云,8℃,46%,软风,东南风,1级,-,8℃
2018/11/11,6:00,,局部多云,8℃,46%,软风,东风,1级,-,8℃
2018/11/11,7:00,,局部多云,8℃,46%,软风,东北风,1级,-,8℃
2018/11/11,8:00,,局部多云,8℃,47%,软风,北风,1级,-,8℃
2018/11/11,9:00,,局部多云,10℃,43%,软风,东北风,1级,-,10℃
2018/11/11,10:00,,局部多云,11℃,40%,软风,东南风,1级,-,11℃
2018/11/11,11:00,,局部多云,13℃,36%,软风,南风,1级,-,13℃
2018/11/11,12:00,,局部多云,14℃,34%,轻风,南风,2级,-,14℃
2018/11/11,13:00,,局部多云,15℃,32%,微风,南风,3级,-,15℃
2018/11/11,14:00,,局部多云,16℃,30%,微风,南风,3级,-,16℃
2018/11/11,15:00,,局部多云,16℃,32%,微风,南风,3级,-,16℃
2018/11/11,16:00,,局部多云,15℃,33%,和风,南风,4级,-,16℃
2018/11/11,17:00,,局部多云,15℃,35%,和风,南风,4级,-,15℃
2018/11/11,18:00,,局部多云,15℃,37%,和风,南风,4级,-,15℃
2018/11/11,19:00,,局部多云,14℃,39%,微风,南风,3级,-,14℃
2018/11/11,20:00,,局部多云,13℃,42%,轻风,西南风,2级,-,14℃
2018/11/11,21:00,,局部多云,13℃,43%,轻风,西南风,2级,-,13℃
2018/11/11,22:00,,局部多云,12℃,44%,轻风,西风,2级,-,13℃
2018/11/11,23:00,,局部多云,12℃,45%,软风,西风,1级,-,12℃
2018/11/12,0:00,,局部多云,12℃,44%,轻风,西风,2级,-,12℃
2018/11/12,1:00,,局部多云,12℃,44%,轻风,西北风,2级,-,12℃
2018/11/12,2:00,,局部多云,11℃,44%,轻风,西北风,2级,-,11℃
2018/11/12,3:00,,局部多云,11℃,44%,轻风,北风,2级,-,11℃
2018/11/12,4:00,,局部多云,11℃,44%,轻风,北风,2级,-,11℃
2018/11/12,5:00,,局部多云,10℃,44%,轻风,北风,2级,-,10℃
2018/11/12,6:00,,局部多云,10℃,44%,轻风,北风,2级,-,10℃
2018/11/12,7:00,,局部多云,11℃,44%,轻风,北风,2级,-,11℃
2018/11/12,8:00,,局部多云,11℃,43%,轻风,北风,2级,-,11℃
2018/11/12,9:00,,晴朗,12℃,39%,轻风,西风,2级,-,12℃
2018/11/12,10:00,,局部多云,14℃,35%,轻风,南风,2级,-,14℃
2018/11/12,11:00,,晴朗,16℃,32%,轻风,东南风,2级,-,16℃
2018/11/12,12:00,,晴朗,17℃,30%,微风,东南风,3级,-,17℃
2018/11/12,13:00,,晴朗,17℃,29%,微风,东南风,3级,-,17℃
2018/11/12,14:00,,晴朗,18℃,27%,和风,南风,4级,-,18℃
2018/11/12,15:00,,晴朗,18℃,28%,和风,南风,4级,-,18℃
2018/11/12,16:00,,晴朗,18℃,30%,和风,南风,4级,-,18℃
2018/11/12,17:00,,晴朗,18℃,31%,和风,南风,4级,-,18℃
2018/11/12,18:00,,晴朗,18℃,33%,微风,南风,3级,-,18℃
2018/11/12,19:00,,晴朗,17℃,35%,轻风,南风,2级,-,17℃
2018/11/12,20:00,,晴朗,17℃,37%,轻风,南风,2级,-,17℃
2018/11/12,21:00,,晴朗,16℃,38%,轻风,东南风,2级,-,16℃
2018/11/12,22:00,,晴朗,16℃,39%,软风,东风,1级,-,16℃
2018/11/12,23:00,,晴朗,15℃,40%,软风,北风,1级,-,15℃
2018/11/13,0:00,,晴朗,14℃,43%,软风,北风,1级,-,14℃
2018/11/13,1:00,,晴朗,14℃,44%,轻风,北风,2级,-,14℃
2018/11/13,2:00,,晴朗,14℃,45%,轻风,东北风,2级,-,14℃
2018/11/13,3:00,,晴朗,13℃,46%,轻风,东北风,2级,-,13℃
2018/11/13,4:00,,晴朗,13℃,46%,轻风,东北风,2级,-,13℃
2018/11/13,5:00,,晴朗,12℃,47%,轻风,东北风,2级,-,12℃
2018/11/13,6:00,,晴朗,12℃,47%,轻风,东北风,2级,-,12℃
2018/11/13,7:00,,晴朗,12℃,46%,轻风,东北风,2级,-,12℃
2018/11/13,8:00,,晴朗,12℃,46%,轻风,东北风,2级,-,12℃
2018/11/13,9:00,,晴朗,13℃,43%,微风,东北风,3级,-,13℃
2018/11/13,10:00,,晴朗,14℃,39%,微风,东风,3级,-,14℃
2018/11/13,11:00,,晴朗,15℃,36%,微风,东风,3级,-,16℃
2018/11/13,12:00,,晴朗,16℃,35%,微风,东南风,3级,-,16℃
2018/11/13,13:00,,晴朗,17℃,34%,和风,东南风,4级,-,17℃
2018/11/13,14:00,,晴朗,18℃,33%,和风,东南风,4级,-,18℃
2018/11/13,15:00,,局部多云,17℃,34%,和风,东南风,4级,-,17℃
2018/11/13,16:00,,晴朗,16℃,36%,微风,东南风,3级,-,16℃
2018/11/13,17:00,,局部多云,15℃,37%,微风,东南风,3级,-,16℃
2018/11/13,18:00,,局部多云,14℃,40%,轻风,东南风,2级,-,15℃
2018/11/13,19:00,,局部多云,14℃,42%,轻风,东风,2级,-,14℃
2018/11/13,20:00,,局部多云,13℃,44%,轻风,东风,2级,-,13℃
2018/11/13,21:00,,局部多云,12℃,45%,轻风,东风,2级,-,12℃
2018/11/13,22:00,,局部多云,12℃,46%,轻风,东风,2级,-,12℃
2018/11/13,23:00,,局部多云,11℃,47%,轻风,东北风,2级,-,11℃
2018/11/14,0:00,,局部多云,10℃,53%,轻风,东北风,2级,-,10℃
2018/11/14,1:00,,局部多云,10℃,55%,微风,东北风,3级,-,10℃
2018/11/14,2:00,,局部多云,9℃,56%,微风,东北风,3级,-,9℃
2018/11/14,3:00,,局部多云,9℃,58%,微风,东北风,3级,-,9℃
2018/11/14,4:00,,局部多云,9℃,60%,微风,东北风,3级,-,8℃
2018/11/14,5:00,,局部多云,8℃,61%,微风,东北风,3级,-,8℃
2018/11/14,6:00,,局部多云,8℃,62%,微风,东北风,3级,-,8℃
2018/11/14,7:00,,局部多云,8℃,62%,微风,东北风,3级,-,8℃
2018/11/14,8:00,,局部多云,8℃,63%,微风,东北风,3级,-,8℃
2018/11/14,9:00,,局部多云,10℃,58%,微风,东北风,3级,-,10℃
2018/11/14,10:00,,局部多云,11℃,53%,微风,东风,3级,-,11℃
2018/11/14,11:00,,局部多云,12℃,48%,微风,东南风,3级,-,13℃
2018/11/14,12:00,,多云,13℃,44%,微风,东南风,3级,-,13℃
2018/11/14,13:00,,局部多云,14℃,40%,和风,东南风,4级,-,14℃
2018/11/14,14:00,,多云,15℃,36%,和风,南风,4级,-,15℃
2018/11/14,15:00,,多云,14℃,36%,微风,南风,3级,-,15℃
2018/11/14,16:00,,多云,14℃,37%,微风,南风,3级,-,15℃
2018/11/14,17:00,,多云,14℃,37%,轻风,南风,2级,-,15℃
2018/11/14,18:00,,局部多云,14℃,38%,轻风,南风,2级,-,14℃
2018/11/14,19:00,,多云,13℃,40%,软风,西南风,1级,-,14℃
2018/11/14,20:00,,局部多云,13℃,41%,软风,西南风,1级,-,13℃
2018/11/14,21:00,,阴天,13℃,42%,软风,东南风,1级,-,13℃
2018/11/14,22:00,,局部多云,12℃,43%,轻风,东风,2级,-,12℃
2018/11/14,23:00,,阴天,12℃,44%,轻风,北风,2级,-,12℃
2018/11/15,0:00,,阴天,10℃,52%,微风,北风,3级,-,10℃
2018/11/15,1:00,,多云,10℃,53%,微风,北风,3级,-,10℃
2018/11/15,2:00,,阴天,10℃,54%,微风,北风,3级,-,10℃
2018/11/15,3:00,,局部多云,10℃,53%,微风,东南风,3级,-,10℃
2018/11/15,4:00,,阴天,10℃,52%,微风,西南风,3级,-,9℃
2018/11/15,5:00,,局部多云,10℃,51%,和风,北风,4级,-,9℃
2018/11/15,6:00,,局部多云,10℃,49%,和风,北风,4级,-,9℃
2018/11/15,7:00,,局部多云,10℃,47%,清风,北风,5级,-,9℃
2018/11/15,8:00,,局部多云,10℃,45%,清风,北风,5级,-,8℃
2018/11/15,9:00,,多云,10℃,41%,强风,西南风,6级,-,9℃
2018/11/15,10:00,,局部多云,11℃,37%,强风,东南风,6级,-,10℃
2018/11/15,11:00,,多云,12℃,33%,劲风,北风,7级,-,10℃
2018/11/15,12:00,,局部多云,12℃,30%,强风,北风,6级,-,11℃
2018/11/15,13:00,,多云,13℃,27%,强风,北风,6级,-,11℃
2018/11/15,14:00,,局部多云,13℃,23%,强风,北风,6级,-,12℃
2018/11/15,15:00,,局部多云,13℃,22%,强风,北风,6级,-,12℃
2018/11/15,16:00,,局部多云,13℃,20%,清风,北风,5级,-,12℃
2018/11/15,17:00,,局部多云,13℃,19%,清风,北风,5级,-,12℃
2018/11/15,18:00,,局部多云,12℃,17%,强风,东南风,6级,-,11℃
2018/11/15,19:00,,局部多云,12℃,15%,强风,西南风,6级,-,10℃
2018/11/15,20:00,,局部多云,11℃,13%,劲风,北风,7级,-,9℃
2018/11/15,21:00,,局部多云,11℃,14%,强风,西南风,6级,-,9℃
2018/11/15,22:00,,局部多云,11℃,14%,强风,东南风,6级,-,9℃
2018/11/15,23:00,,局部多云,10℃,15%,强风,北风,6级,-,9℃
2018/11/16,0:00,,晴朗,8℃,14%,强风,西南风,6级,-,6℃
2018/11/16,1:00,,局部多云,8℃,15%,清风,东南风,5级,-,7℃
2018/11/16,2:00,,晴朗,9℃,15%,清风,北风,5级,-,7℃
2018/11/16,3:00,,晴朗,8℃,15%,清风,北风,5级,-,7℃
2018/11/16,4:00,,晴朗,8℃,15%,清风,北风,5级,-,7℃
2018/11/16,5:00,,晴朗,8℃,15%,和风,北风,4级,-,6℃
2018/11/16,6:00,,局部多云,7℃,15%,和风,东南风,4级,-,6℃
2018/11/16,7:00,,晴朗,6℃,15%,微风,西南风,3级,-,5℃
2018/11/16,8:00,,局部多云,6℃,14%,微风,北风,3级,-,5℃
2018/11/16,9:00,,晴朗,7℃,12%,微风,北风,3级,-,6℃
2018/11/16,10:00,,局部多云,8℃,11%,微风,西北风,3级,-,8℃
2018/11/16,11:00,,晴朗,10℃,9%,微风,西北风,3级,-,10℃
2018/11/16,12:00,,局部多云,11℃,8%,微风,西北风,3级,-,10℃
2018/11/16,13:00,,晴朗,11℃,8%,微风,西风,3级,-,11℃
2018/11/16,14:00,,局部多云,12℃,7%,微风,西风,3级,-,12℃
2018/11/16,15:00,,局部多云,11℃,8%,和风,西风,4级,-,10℃
2018/11/16,16:00,,局部多云,10℃,9%,清风,西南风,5级,-,9℃
2018/11/16,17:00,,局部多云,9℃,10%,清风,西南风,5级,-,7℃
2018/11/16,18:00,,局部多云,9℃,11%,清风,西南风,5级,-,7℃
2018/11/16,19:00,,局部多云,9℃,13%,清风,西南风,5级,-,7℃
2018/11/16,20:00,,局部多云,9℃,14%,和风,西南风,4级,-,8℃
2018/11/16,21:00,,局部多云,8℃,14%,和风,西风,4级,-,7℃
2018/11/16,22:00,,局部多云,7℃,15%,微风,西风,3级,-,7℃
2018/11/16,23:00,,局部多云,7℃,15%,微风,西风,3级,-,6℃
2018/11/17,0:00,,局部多云,5℃,12%,轻风,西风,2级,-,5℃
2018/11/17,1:00,,阴天,5℃,12%,轻风,西风,2级,-,5℃
2018/11/17,2:00,,局部多云,5℃,12%,轻风,西风,2级,-,5℃
2018/11/17,3:00,,多云,5℃,12%,轻风,西风,2级,-,5℃
2018/11/17,4:00,,局部多云,5℃,12%,轻风,西南风,2级,-,5℃
2018/11/17,5:00,,多云,5℃,12%,轻风,西南风,2级,-,5℃
2018/11/17,6:00,,多云,5℃,12%,软风,东南风,1级,-,5℃
2018/11/17,7:00,,多云,5℃,12%,软风,东风,1级,-,5℃
2018/11/17,8:00,,多云,5℃,13%,软风,北风,1级,-,5℃
2018/11/17,9:00,,局部多云,6℃,12%,软风,东北风,1级,-,6℃
2018/11/17,10:00,,多云,7℃,11%,轻风,东风,2级,-,7℃
2018/11/17,11:00,,局部多云,9℃,10%,轻风,东南风,2级,-,9℃
2018/11/17,12:00,,局部多云,10℃,10%,轻风,东南风,2级,-,10℃
2018/11/17,13:00,,局部多云,11℃,9%,微风,东南风,3级,-,11℃
2018/11/17,14:00,,局部多云,12℃,9%,微风,南风,3级,-,13℃
2018/11/17,15:00,,晴朗,13℃,9%,微风,南风,3级,-,13℃
2018/11/17,16:00,,局部多云,13℃,10%,和风,南风,4级,-,13℃
2018/11/17,17:00,,晴朗,14℃,11%,清风,南风,5级,-,13℃
2018/11/17,18:00,,局部多云,13℃,12%,和风,南风,4级,-,12℃
2018/11/17,19:00,,晴朗,12℃,13%,和风,西南风,4级,-,11℃
2018/11/17,20:00,,局部多云,11℃,15%,和风,西南风,4级,-,11℃
2018/11/17,21:00,,阴天,10℃,15%,微风,西风,3级,-,9℃
2018/11/17,22:00,,局部多云,8℃,16%,微风,西风,3级,-,8℃
2018/11/17,23:00,,阴天,7℃,17%,微风,西风,3级,-,7℃
2018/11/18,0:00,,多云,7℃,24%,微风,西北风,3级,-,7℃
2018/11/18,1:00,,阴天,7℃,23%,轻风,西北风,2级,-,7℃
2018/11/18,2:00,,多云,7℃,22%,轻风,北风,2级,-,7℃
2018/11/18,3:00,,局部多云,6℃,22%,微风,北风,3级,-,6℃
2018/11/18,4:00,,多云,6℃,21%,微风,北风,3级,-,6℃
2018/11/18,5:00,,局部多云,6℃,20%,微风,北风,3级,-,5℃
2018/11/18,6:00,,局部多云,6℃,20%,微风,北风,3级,-,5℃
2018/11/18,7:00,,局部多云,6℃,19%,微风,西北风,3级,-,5℃
2018/11/18,8:00,,局部多云,6℃,19%,和风,西北风,4级,-,5℃
2018/11/18,9:00,,晴朗,7℃,16%,清风,西北风,5级,-,6℃
2018/11/18,10:00,,局部多云,9℃,14%,强风,西北风,6级,-,7℃
2018/11/18,11:00,,晴朗,10℃,11%,劲风,西北风,7级,-,8℃
2018/11/18,12:00,,局部多云,11℃,11%,劲风,西北风,7级,-,9℃
